post_id,group_name
10620,groupB
10621,groupE
10622,groupA
10623,groupA
10624,groupE
10625,groupE
10626,groupE
10627,groupD
10628,groupD
10629,groupB
10630,groupA
10631,groupD
10632,groupA
10633,groupD
10634,groupD
10635,groupE
10636,groupD
10637,groupA
10638,groupB
10639,groupE
10640,groupB
10641,groupC
10642,groupE
10643,groupE
10644,groupD
10645,groupB
10646,groupC
10647,groupD
10648,groupD
10649,groupD
10650,groupA
10651,groupA
10652,groupA
10653,groupD
10654,groupC
10655,groupE
10656,groupD
10657,groupD
10658,groupD
10659,groupB
10660,groupE
10661,groupE
10662,groupE
10663,groupD
10664,groupB
10665,groupE
10666,groupA
10667,groupC
10668,groupB
10669,groupB
10670,groupD
10671,groupA
10672,groupC
10673,groupA
10674,groupA
10675,groupD
10676,groupB
10677,groupC
10678,groupD
10679,groupB
10680,groupE
10681,groupA
10682,groupA
10683,groupB
10684,groupE
10685,groupB
10686,groupC
10687,groupD
10688,groupA
10689,groupA
10690,groupC
10691,groupB
10692,groupE
10693,groupE
10694,groupC
10695,groupD
10696,groupE
10697,groupB
10698,groupB
10699,groupD
10700,groupB
10701,groupE
10702,groupA
10703,groupA
10704,groupE
10705,groupA
10706,groupB
10707,groupC
10708,groupE
10709,groupE
10710,groupD
10711,groupD
10712,groupB
10713,groupB
10714,groupA
10715,groupA
10716,groupA
10717,groupE
10718,groupE
10719,groupE
10720,groupE
10721,groupC
10722,groupA
10723,groupA
10724,groupA
10725,groupA
10726,groupB
10727,groupD
10728,groupE
10729,groupD
10730,groupB
10731,groupB
10732,groupC
10733,groupB
10734,groupA
10735,groupB
10736,groupD
10737,groupB
10738,groupD
10739,groupE
10740,groupE
10741,groupD
10742,groupE
10743,groupE
10744,groupA
10745,groupE
10746,groupC
10747,groupB
10748,groupA
10749,groupD
10750,groupC
10751,groupE
10752,groupE
10753,groupB
10754,groupC
10755,groupB
10756,groupA
10757,groupA
10758,groupB
10759,groupD
10760,groupA
10761,groupC
10762,groupA
10763,groupA
10764,groupA
10765,groupC
10766,groupB
10767,groupE
10768,groupE
10769,groupE
10770,groupE
10771,groupD
10772,groupB
10773,groupD
10774,groupD
10775,groupC
10776,groupB
10777,groupD
10778,groupB
10779,groupC
10780,groupE
10781,groupC
10782,groupD
10783,groupD
10784,groupB
10785,groupB
10786,groupA
10787,groupE
10788,groupB
10789,groupB
10790,groupA
10791,groupA
10792,groupB
10793,groupE
10794,groupB
10795,groupA
10796,groupA
10797,groupB
10798,groupB
10799,groupE
10800,groupC
10801,groupD
10802,groupD
10803,groupE
10804,groupE
10805,groupC
10806,groupC
10807,groupA
10808,groupD
10809,groupE
10810,groupA
10811,groupA
10812,groupC
10813,groupA
10814,groupB
10815,groupD
10816,groupD
10817,groupC
10818,groupB
10819,groupE
10820,groupE
10821,groupA
10822,groupA
10823,groupD
10824,groupD
10825,groupB
10826,groupD
10827,groupB
10828,groupB
10829,groupE
10830,groupC
10831,groupC
10832,groupB
10833,groupD
10834,groupA
10835,groupC
10836,groupD
10837,groupD
10838,groupB
10839,groupE
10840,groupD
10841,groupD
10842,groupD
10843,groupB
10844,groupB
10845,groupE
10846,groupB
10847,groupC
10848,groupC
10849,groupE
10850,groupA
10851,groupE
10852,groupA
10853,groupE
10854,groupC
10855,groupC
10856,groupA
10857,groupB
10858,groupA
10859,groupD
10860,groupA
10861,groupE
10862,groupB
10863,groupE
10864,groupD
10865,groupA
10866,groupC
10867,groupD
10868,groupE
10869,groupC
10870,groupC
10871,groupE
10872,groupD
10873,groupB
10874,groupC
10875,groupA
10876,groupB
10877,groupB
10878,groupD
10879,groupC
10880,groupE
10881,groupC
10882,groupE
10883,groupB
10884,groupD
10885,groupC
10886,groupB
10887,groupB
10888,groupB
10889,groupE
10890,groupB
10891,groupC
10892,groupB
10893,groupC
10894,groupD
10895,groupC
10896,groupB
10897,groupE
10898,groupA
10899,groupB
10900,groupA
10901,groupD
10902,groupA
10903,groupE
10904,groupD
10905,groupC
10906,groupE
10907,groupE
10908,groupD
10909,groupC
10910,groupE
10911,groupC
10912,groupE
10913,groupC
10914,groupA
10915,groupA
10916,groupC
10917,groupE
10918,groupA
10919,groupC
10920,groupB
10921,groupA
10922,groupD
10923,groupC
10924,groupA
10925,groupA
10926,groupB
10927,groupD
10928,groupE
10929,groupD
10930,groupE
10931,groupC
10932,groupA
10933,groupA
10934,groupC
10935,groupB
10936,groupD
10937,groupC
10938,groupD
10939,groupC
10940,groupA
10941,groupD
10942,groupB
10943,groupD
10944,groupE
10945,groupA
10946,groupB
10947,groupC
10948,groupD
10949,groupC
10950,groupD
10951,groupB
10952,groupD
10953,groupE
10954,groupD
10955,groupA
10956,groupC
10957,groupB
10958,groupA
10959,groupB
10960,groupC
10961,groupA
10962,groupA
10963,groupA
10964,groupB
10965,groupE
10966,groupA
10967,groupE
10968,groupC
10969,groupE
10970,groupA
10971,groupD
10972,groupB
10973,groupD
10974,groupB
10975,groupC
10976,groupD
10977,groupE
10978,groupB
10979,groupD
10980,groupE
10981,groupA
10982,groupB
10983,groupD
10984,groupB
10985,groupB
10986,groupD
10987,groupD
10988,groupC
10989,groupB
10990,groupE
10991,groupA
10992,groupB
10993,groupD
10994,groupA
10995,groupB
10996,groupB
10997,groupB
10998,groupA
10999,groupD
11000,groupE
11001,groupD
11002,groupC
11003,groupE
11004,groupB
11005,groupB
11006,groupD
11007,groupA
11008,groupB
11009,groupA
11010,groupD
11011,groupE
11012,groupA
11013,groupE
11014,groupC
11015,groupA
11016,groupC
11017,groupC
11018,groupD
11019,groupA
11020,groupA
11021,groupB
11022,groupE
11023,groupE
11024,groupA
11025,groupC
11026,groupC
11027,groupC
11028,groupD
11029,groupB
11030,groupD
11031,groupB
11032,groupA
11033,groupE
11034,groupB
11035,groupC
11036,groupB
11037,groupC
11038,groupB
11039,groupC
11040,groupB
11041,groupA
11042,groupA
11043,groupE
11044,groupE
11045,groupE
11046,groupC
11047,groupC
11048,groupB
11049,groupB
11050,groupA
11051,groupE
11052,groupB
11053,groupA
11054,groupD
11055,groupC
11056,groupB
11057,groupD
11058,groupA
11059,groupE
11060,groupB
11061,groupD
11062,groupC
11063,groupE
11064,groupB
11065,groupC
11066,groupB
11067,groupE
11068,groupD
11069,groupC
11070,groupC
11071,groupD
11072,groupA
11073,groupA
11074,groupB
11075,groupD
11076,groupD
11077,groupE
11078,groupB
11079,groupA
11080,groupB
11081,groupD
11082,groupC
11083,groupA
11084,groupC
11085,groupE
11086,groupB
11087,groupC
11088,groupD
11089,groupB
11090,groupC
11091,groupE
11092,groupA
11093,groupD
11094,groupC
11095,groupC
11096,groupB
11097,groupC
11098,groupA
11099,groupA
11100,groupB
11101,groupC
11102,groupE
11103,groupE
11104,groupD
11105,groupA
11106,groupA
11107,groupD
11108,groupE
11109,groupC
11110,groupE
11111,groupB
11112,groupA
11113,groupC
11114,groupB
11115,groupE
11116,groupA
11117,groupB
11118,groupB
11119,groupB
11120,groupB
11121,groupB
11122,groupA
11123,groupE
11124,groupB
11125,groupB
11126,groupB
11127,groupB
11128,groupC
11129,groupC
11130,groupC
11131,groupB
11132,groupC
11133,groupC
11134,groupA
11135,groupE
11136,groupE
11137,groupA
11138,groupB
11139,groupA
11140,groupC
11141,groupE
11142,groupE
11143,groupC
11144,groupA
11145,groupB
11146,groupB
11147,groupA
11148,groupB
11149,groupC
11150,groupC
11151,groupE
11152,groupD
11153,groupD
11154,groupE
11155,groupE
11156,groupC
11157,groupB
11158,groupA
11159,groupB
11160,groupB
11161,groupE
11162,groupB
11163,groupB
11164,groupD
11165,groupA
11166,groupB
11167,groupD
11168,groupD
11169,groupD
11170,groupC
11171,groupB
11172,groupB
11173,groupD
11174,groupC
11175,groupC
11176,groupC
11177,groupD
11178,groupE
11179,groupA
11180,groupC
11181,groupD
11182,groupC
11183,groupB
11184,groupC
11185,groupD
11186,groupE
11187,groupB
11188,groupC
11189,groupD
11190,groupB
11191,groupB
11192,groupA
11193,groupB
11194,groupA
11195,groupD
11196,groupC
11197,groupB
11198,groupE
11199,groupC
11200,groupE
11201,groupC
11202,groupA
11203,groupB
11204,groupC
11205,groupC
11206,groupD
11207,groupD
11208,groupB
11209,groupB
11210,groupB
11211,groupD
11212,groupE
11213,groupB
11214,groupD
11215,groupA
11216,groupA
11217,groupC
11218,groupA
11219,groupE
11220,groupD
11221,groupC
11222,groupC
11223,groupC
11224,groupD
11225,groupA
11226,groupE
11227,groupB
11228,groupA
11229,groupC
11230,groupE
11231,groupD
11232,groupB
11233,groupC
11234,groupD
11235,groupB
11236,groupA
11237,groupC
11238,groupC
11239,groupA
11240,groupC
11241,groupB
11242,groupC
11243,groupC
11244,groupC
11245,groupA
11246,groupC
11247,groupA
11248,groupD
11249,groupE
11250,groupE
11251,groupD
11252,groupC
11253,groupA
11254,groupC
11255,groupD
11256,groupA
11257,groupB
11258,groupD
11259,groupE
11260,groupD
11261,groupA
11262,groupB
11263,groupE
11264,groupE
11265,groupC
11266,groupA
11267,groupC
11268,groupD
11269,groupD
11270,groupE
11271,groupC
11272,groupC
11273,groupE
11274,groupC
11275,groupA
11276,groupD
11277,groupC
11278,groupD
11279,groupC
11280,groupE
11281,groupE
11282,groupB
11283,groupA
11284,groupD
11285,groupE
11286,groupD
11287,groupC
11288,groupC
11289,groupE
11290,groupD
11291,groupB
11292,groupB
11293,groupB
11294,groupA
11295,groupC
11296,groupD
11297,groupB
11298,groupC
11299,groupB
11300,groupD
11301,groupC
11302,groupA
11303,groupB
11304,groupB
11305,groupD
11306,groupB
11307,groupE
11308,groupD
11309,groupC
11310,groupB
11311,groupB
11312,groupE
11313,groupD
11314,groupD
11315,groupB
11316,groupE
11317,groupB
11318,groupC
11319,groupA
11320,groupE
11321,groupC
11322,groupE
11323,groupB
11324,groupB
11325,groupA
11326,groupE
11327,groupD
11328,groupB
11329,groupB
11330,groupB
11331,groupC
11332,groupA
11333,groupC
11334,groupA
11335,groupB
11336,groupD
11337,groupB
11338,groupD
11339,groupC
11340,groupD
11341,groupE
11342,groupA
11343,groupE
11344,groupE
11345,groupB
11346,groupA
11347,groupE
11348,groupC
11349,groupE
11350,groupD
11351,groupA
11352,groupD
11353,groupE
11354,groupB
11355,groupC
11356,groupD
11357,groupE
11358,groupB
11359,groupD
11360,groupD
11361,groupD
11362,groupD
11363,groupE
11364,groupD
11365,groupD
11366,groupB
11367,groupB
11368,groupE
11369,groupA
11370,groupB
11371,groupD
11372,groupE
11373,groupD
11374,groupC
11375,groupD
11376,groupD
11377,groupE
11378,groupC
11379,groupE
11380,groupB
11381,groupD
11382,groupD
11383,groupC
11384,groupA
11385,groupA
11386,groupD
11387,groupA
11388,groupD
11389,groupD
11390,groupC
11391,groupE
11392,groupE
11393,groupC
11394,groupE
11395,groupE
11396,groupB
11397,groupD
11398,groupB
11399,groupA
11400,groupD
11401,groupD
11402,groupD
11403,groupA
11404,groupC
11405,groupE
11406,groupD
11407,groupB
11408,groupA
11409,groupA
11410,groupC
11411,groupC
11412,groupC
11413,groupB
11414,groupD
11415,groupE
11416,groupB
11417,groupA
11418,groupE
11419,groupD
11420,groupC
11421,groupE
11422,groupC
11423,groupB
11424,groupD
11425,groupE
11426,groupB
11427,groupB
11428,groupC
11429,groupA
11430,groupE
11431,groupD
11432,groupB
11433,groupA
11434,groupE
11435,groupC
11436,groupB
11437,groupC
11438,groupD
11439,groupE
11440,groupC
11441,groupC
11442,groupA
11443,groupB
11444,groupC
11445,groupC
11446,groupE
11447,groupC
11448,groupA
11449,groupE
11450,groupB
11451,groupE
11452,groupE
11453,groupB
11454,groupA
11455,groupC
11456,groupC
11457,groupA
11458,groupC
11459,groupA
11460,groupE
11461,groupC
11462,groupA
11463,groupA
11464,groupA
11465,groupE
11466,groupC
11467,groupB
11468,groupE
11469,groupE
11470,groupE
11471,groupA
11472,groupB
11473,groupA
11474,groupE
11475,groupC
11476,groupD
11477,groupA
11478,groupE
11479,groupC
11480,groupE
11481,groupB
11482,groupC
11483,groupD
11484,groupB
11485,groupC
11486,groupB
11487,groupB
11488,groupD
11489,groupC
11490,groupB
11491,groupD
11492,groupA
11493,groupE
11494,groupB
11495,groupA
11496,groupA
11497,groupA
11498,groupD
11499,groupE
11500,groupB
11501,groupA
11502,groupE
11503,groupA
11504,groupA
11505,groupC
11506,groupD
11507,groupE
11508,groupE
11509,groupE
11510,groupE
11511,groupA
11512,groupA
11513,groupE
11514,groupC
11515,groupE
11516,groupC
11517,groupE
11518,groupD
11519,groupC
11520,groupC
11521,groupC
11522,groupE
11523,groupD
11524,groupA
11525,groupB
11526,groupA
11527,groupD
11528,groupA
11529,groupB
11530,groupB
11531,groupE
11532,groupB
11533,groupD
11534,groupC
11535,groupA
11536,groupC
11537,groupE
11538,groupC
11539,groupE
11540,groupD
11541,groupC
11542,groupD
11543,groupD
11544,groupE
11545,groupB
11546,groupE
11547,groupE
11548,groupE
11549,groupB
11550,groupE
11551,groupD
11552,groupD
11553,groupD
11554,groupD
11555,groupE
11556,groupE
11557,groupC
11558,groupC
11559,groupB
11560,groupC
11561,groupC
11562,groupB
11563,groupC
11564,groupC
11565,groupB
11566,groupB
11567,groupA
11568,groupD
11569,groupA
11570,groupD
11571,groupB
11572,groupD
11573,groupA
11574,groupD
11575,groupA
11576,groupA
11577,groupE
11578,groupC
11579,groupB
11580,groupA
11581,groupA
11582,groupE
11583,groupC
11584,groupC
11585,groupE
11586,groupD
11587,groupA
11588,groupC
11589,groupE
11590,groupC
11591,groupE
11592,groupA
11593,groupB
11594,groupE
11595,groupD
11596,groupD
11597,groupA
11598,groupB
11599,groupE
11600,groupB
11601,groupA
11602,groupD
11603,groupC
11604,groupD
11605,groupA
11606,groupE
11607,groupC
11608,groupE
11609,groupC
11610,groupE
11611,groupC
11612,groupA
11613,groupD
11614,groupB
11615,groupB
11616,groupC
11617,groupE
11618,groupB
11619,groupA
11620,groupC
11621,groupC
11622,groupE
11623,groupE
11624,groupD
11625,groupB
11626,groupD
11627,groupD
11628,groupC
11629,groupB
11630,groupB
11631,groupB
11632,groupE
11633,groupB
11634,groupE
11635,groupD
11636,groupA
11637,groupE
11638,groupD
11639,groupC
11640,groupA
11641,groupE
11642,groupD
11643,groupC
11644,groupD
11645,groupC
11646,groupB
11647,groupA
11648,groupA
11649,groupD
11650,groupB
11651,groupD
11652,groupA
11653,groupD
11654,groupD
11655,groupC
11656,groupE
11657,groupC
11658,groupD
11659,groupA
11660,groupD
11661,groupE
11662,groupB
11663,groupC
11664,groupA
11665,groupD
11666,groupB
11667,groupB
11668,groupB
11669,groupE
11670,groupD
11671,groupD
11672,groupD
11673,groupA
11674,groupE
11675,groupD
11676,groupE
11677,groupB
11678,groupA
11679,groupA
11680,groupA
11681,groupA
11682,groupD
11683,groupA
11684,groupB
11685,groupD
11686,groupD
11687,groupD
11688,groupE
11689,groupA
11690,groupD
11691,groupE
11692,groupB
11693,groupE
11694,groupD
11695,groupB
11696,groupD
11697,groupE
11698,groupE
11699,groupD
11700,groupA
11701,groupA
11702,groupD
11703,groupA
11704,groupB
11705,groupB
11706,groupB
11707,groupC
11708,groupC
11709,groupA
11710,groupD
11711,groupD
11712,groupE
11713,groupE
11714,groupC
11715,groupC
11716,groupE
11717,groupB
11718,groupB
11719,groupB
11720,groupE
11721,groupB
11722,groupC
11723,groupE
11724,groupA
11725,groupB
11726,groupA
11727,groupB
11728,groupA
11729,groupA
11730,groupA
11731,groupD
11732,groupD
11733,groupE
11734,groupE
11735,groupD
11736,groupA
11737,groupC
11738,groupA
11739,groupE
11740,groupE
11741,groupC
11742,groupC
11743,groupA
11744,groupD
11745,groupA
11746,groupA
11747,groupC
11748,groupD
11749,groupE
11750,groupC
11751,groupE
11752,groupA
11753,groupA
11754,groupB
11755,groupA
11756,groupC
11757,groupE
11758,groupD
11759,groupE
11760,groupB
11761,groupE
11762,groupE
11763,groupA
11764,groupE
11765,groupA
11766,groupB
11767,groupA
11768,groupE
11769,groupE
11770,groupC
11771,groupB
11772,groupA
11773,groupA
11774,groupA
11775,groupD
11776,groupC
11777,groupC
11778,groupE
11779,groupD
11780,groupB
11781,groupE
11782,groupD
11783,groupD
11784,groupE
11785,groupC
11786,groupD
11787,groupA
11788,groupD
11789,groupE
11790,groupE
11791,groupA
11792,groupC
11793,groupB
11794,groupB
11795,groupE
11796,groupB
11797,groupD
11798,groupC
11799,groupE
11800,groupB
11801,groupB
11802,groupA
11803,groupE
11804,groupD
11805,groupB
11806,groupE
11807,groupC
11808,groupD
11809,groupD
11810,groupA
11811,groupC
11812,groupB
11813,groupE
11814,groupA
11815,groupE
11816,groupA
11817,groupC
11818,groupC
11819,groupD
11820,groupD
11821,groupD
11822,groupA
11823,groupD
11824,groupA
11825,groupA
11826,groupD
11827,groupA
11828,groupE
11829,groupE
11830,groupB
11831,groupD
11832,groupC
11833,groupC
11834,groupA
11835,groupC
11836,groupB
11837,groupA
11838,groupD
11839,groupC
11840,groupB
11841,groupE
11842,groupA
11843,groupE
11844,groupB
11845,groupB
11846,groupC
11847,groupA
11848,groupA
11849,groupE
11850,groupE
11851,groupD
11852,groupE
11853,groupC
11854,groupE
11855,groupD
11856,groupA
11857,groupA
11858,groupD
11859,groupC
11860,groupA
11861,groupC
11862,groupE
11863,groupA
11864,groupD
11865,groupB
11866,groupE
11867,groupD
11868,groupD
11869,groupD
11870,groupA
11871,groupD
11872,groupD
11873,groupA
11874,groupE
11875,groupD
11876,groupD
11877,groupB
11878,groupC
11879,groupC
11880,groupD
11881,groupA
11882,groupA
11883,groupE
11884,groupC
11885,groupE
11886,groupA
11887,groupA
11888,groupA
11889,groupA
11890,groupE
11891,groupC
11892,groupA
11893,groupA
11894,groupE
11895,groupE
11896,groupC
11897,groupA
11898,groupD
11899,groupB
11900,groupC
11901,groupD
11902,groupA
11903,groupB
11904,groupC
11905,groupB
11906,groupD
11907,groupC
11908,groupA
11909,groupD
11910,groupE
11911,groupA
11912,groupD
11913,groupE
11914,groupB
11915,groupA
11916,groupB
11917,groupC
11918,groupB
11919,groupB
11920,groupE
11921,groupC
11922,groupB
11923,groupD
11924,groupA
11925,groupA
11926,groupC
11927,groupA
11928,groupA
11929,groupA
11930,groupE
11931,groupC
11932,groupB
11933,groupB
11934,groupD
11935,groupA
11936,groupE
11937,groupC
11938,groupA
11939,groupD
11940,groupB
11941,groupE
11942,groupD
11943,groupB
11944,groupC
11945,groupD
11946,groupD
11947,groupD
11948,groupD
11949,groupD
11950,groupA
11951,groupD
11952,groupD
11953,groupC
11954,groupC
11955,groupA
11956,groupC
11957,groupB
11958,groupB
11959,groupB
11960,groupA
11961,groupC
11962,groupE
11963,groupA
11964,groupC
11965,groupE
11966,groupE
11967,groupC
11968,groupC
11969,groupB
11970,groupC
11971,groupB
11972,groupB
11973,groupD
11974,groupB
11975,groupD
11976,groupD
11977,groupC
11978,groupC
11979,groupE
11980,groupA
11981,groupB
11982,groupA
11983,groupB
11984,groupE
11985,groupC
11986,groupE
11987,groupD
11988,groupA
11989,groupC
11990,groupC
11991,groupC
11992,groupC
11993,groupE
11994,groupA
11995,groupA
11996,groupA
11997,groupC
11998,groupC
11999,groupB
12000,groupE
12001,groupD
12002,groupB
12003,groupD
12004,groupB
12005,groupA
12006,groupB
12007,groupB
12008,groupA
12009,groupC
12010,groupC
12011,groupB
12012,groupB
12013,groupA
12014,groupC
12015,groupD
12016,groupA
12017,groupC
12018,groupB
12019,groupC
12020,groupE
12021,groupD
12022,groupD
12023,groupD
12024,groupC
12025,groupE
12026,groupB
12027,groupB
12028,groupA
12029,groupD
12030,groupD
12031,groupB
12032,groupE
12033,groupB
12034,groupC
12035,groupA
12036,groupE
12037,groupD
12038,groupE
12039,groupC
12040,groupC
12041,groupD
12042,groupC
12043,groupE
12044,groupB
12045,groupD
12046,groupA
12047,groupA
12048,groupE
12049,groupB
12050,groupA
12051,groupA
12052,groupB
12053,groupC
12054,groupB
12055,groupB
12056,groupD
12057,groupE
12058,groupB
12059,groupE
12060,groupC
12061,groupE
12062,groupE
12063,groupC
12064,groupE
12065,groupD
12066,groupC
12067,groupC
12068,groupD
12069,groupC
12070,groupC
12071,groupE
12072,groupE
12073,groupA
12074,groupA
12075,groupA
12076,groupA
12077,groupC
12078,groupD
12079,groupB
12080,groupB
12081,groupB
12082,groupA
12083,groupA
12084,groupA
12085,groupB
12086,groupB
12087,groupA
12088,groupA
12089,groupB
12090,groupB
12091,groupC
12092,groupC
12093,groupE
12094,groupA
12095,groupC
12096,groupA
12097,groupE
12098,groupD
12099,groupA
12100,groupC
12101,groupE
12102,groupC
12103,groupE
12104,groupE
12105,groupA
12106,groupB
12107,groupD
12108,groupE
12109,groupE
12110,groupC
12111,groupC
12112,groupE
12113,groupC
12114,groupD
12115,groupE
12116,groupA
12117,groupD
12118,groupE
12119,groupE
12120,groupE
12121,groupB
12122,groupC
12123,groupD
12124,groupE
12125,groupD
12126,groupE
12127,groupB
12128,groupD
12129,groupD
12130,groupE
12131,groupD
12132,groupC
12133,groupD
12134,groupB
12135,groupE
12136,groupA
12137,groupE
12138,groupC
12139,groupB
12140,groupE
12141,groupA
12142,groupE
12143,groupE
12144,groupC
12145,groupE
12146,groupD
12147,groupD
12148,groupD
12149,groupC
12150,groupB
12151,groupD
12152,groupD
12153,groupA
12154,groupC
12155,groupC
12156,groupA
12157,groupA
12158,groupB
12159,groupA
12160,groupA
12161,groupB
12162,groupD
12163,groupA
12164,groupA
12165,groupD
12166,groupD
12167,groupB
12168,groupD
12169,groupC
12170,groupA
12171,groupE
12172,groupB
12173,groupE
12174,groupC
12175,groupB
12176,groupB
12177,groupD
12178,groupD
12179,groupB
12180,groupC
12181,groupA
12182,groupC
12183,groupD
12184,groupA
12185,groupC
12186,groupB
12187,groupA
12188,groupB
12189,groupB
12190,groupB
12191,groupA
12192,groupD
12193,groupD
12194,groupD
12195,groupE
12196,groupB
12197,groupD
12198,groupE
12199,groupA
12200,groupA
12201,groupA
12202,groupA
12203,groupE
12204,groupE
12205,groupD
12206,groupE
12207,groupE
12208,groupD
12209,groupD
12210,groupB
12211,groupA
12212,groupA
12213,groupC
12214,groupA
12215,groupC
12216,groupC
12217,groupE
12218,groupE
12219,groupA
12220,groupE
12221,groupE
12222,groupE
12223,groupC
12224,groupC
12225,groupD
12226,groupB
12227,groupA
12228,groupE
12229,groupC
12230,groupB
12231,groupD
12232,groupA
12233,groupB
12234,groupE
12235,groupA
12236,groupA
12237,groupA
12238,groupB
12239,groupD
12240,groupC
12241,groupD
12242,groupE
12243,groupA
12244,groupE
12245,groupE
12246,groupC
12247,groupC
12248,groupB
12249,groupD
12250,groupD
12251,groupC
12252,groupC
12253,groupD
12254,groupD
12255,groupA
12256,groupC
12257,groupE
12258,groupD
12259,groupB
12260,groupD
12261,groupD
12262,groupB
12263,groupA
12264,groupC
12265,groupE
12266,groupC
12267,groupD
12268,groupD
12269,groupA
12270,groupA
12271,groupE
12272,groupA
12273,groupA
12274,groupA
12275,groupB
12276,groupE
12277,groupD
12278,groupD
12279,groupC
12280,groupB
12281,groupB
12282,groupC
12283,groupB
12284,groupD
12285,groupB
12286,groupD
12287,groupD
12288,groupB
12289,groupA
12290,groupA
12291,groupA
12292,groupB
12293,groupB
12294,groupA
12295,groupC
12296,groupD
12297,groupD
12298,groupB
12299,groupA
12300,groupA
12301,groupD
12302,groupB
12303,groupD
12304,groupD
12305,groupD
12306,groupD
12307,groupC
12308,groupC
12309,groupA
12310,groupB
12311,groupC
12312,groupC
12313,groupB
12314,groupE
12315,groupA
12316,groupB
12317,groupC
12318,groupA
12319,groupD
12320,groupD
12321,groupC
12322,groupD
12323,groupB
12324,groupD
12325,groupC
12326,groupE
12327,groupC
12328,groupC
12329,groupD
12330,groupB
12331,groupE
12332,groupE
12333,groupA
12334,groupE
12335,groupB
12336,groupE
12337,groupD
12338,groupC
12339,groupC
12340,groupB
12341,groupA
12342,groupA
12343,groupE
12344,groupE
12345,groupB
12346,groupA
12347,groupE
12348,groupE
12349,groupE
12350,groupD
12351,groupD
12352,groupA
12353,groupA
12354,groupC
12355,groupA
12356,groupE
12357,groupB
12358,groupD
12359,groupE
12360,groupB
12361,groupA
12362,groupD
12363,groupB
12364,groupA
12365,groupC
12366,groupE
12367,groupC
12368,groupE
12369,groupC
12370,groupE
12371,groupD
12372,groupB
12373,groupA
12374,groupA
12375,groupA
12376,groupE
12377,groupC
12378,groupA
12379,groupE
12380,groupA
12381,groupD
12382,groupA
12383,groupD
12384,groupA
12385,groupC
12386,groupE
12387,groupD
12388,groupB
12389,groupD
12390,groupB
12391,groupE
12392,groupA
12393,groupD
12394,groupD
12395,groupC
12396,groupA
12397,groupA
12398,groupD
12399,groupC
12400,groupB
12401,groupB
12402,groupA
12403,groupC
12404,groupA
12405,groupB
12406,groupB
12407,groupB
12408,groupE
12409,groupC
12410,groupD
12411,groupE
12412,groupC
12413,groupE
12414,groupD
12415,groupC
12416,groupD
12417,groupD
12418,groupD
12419,groupB
12420,groupD
12421,groupB
12422,groupB
12423,groupA
12424,groupD
12425,groupA
12426,groupD
12427,groupE
12428,groupA
12429,groupD
12430,groupD
12431,groupC
12432,groupB
12433,groupA
12434,groupD
12435,groupE
12436,groupC
12437,groupD
12438,groupA
12439,groupD
12440,groupE
12441,groupD
12442,groupD
12443,groupE
12444,groupA
12445,groupE
12446,groupC
12447,groupB
12448,groupD
12449,groupA
12450,groupE
12451,groupA
12452,groupB
12453,groupB
12454,groupA
12455,groupA
12456,groupD
12457,groupB
12458,groupE
12459,groupD
12460,groupE
12461,groupC
12462,groupD
12463,groupA
12464,groupB
12465,groupD
12466,groupC
12467,groupD
12468,groupD
12469,groupA
12470,groupA
12471,groupD
12472,groupC
12473,groupA
12474,groupB
12475,groupB
12476,groupB
12477,groupA
12478,groupE
12479,groupB
12480,groupC
12481,groupE
12482,groupA
12483,groupE
12484,groupD
12485,groupB
12486,groupD
12487,groupD
12488,groupA
12489,groupE
12490,groupC
12491,groupA
12492,groupD
12493,groupA
12494,groupE
12495,groupD
12496,groupD
12497,groupB
12498,groupD
12499,groupC
12500,groupD
12501,groupC
12502,groupE
12503,groupA
12504,groupB
12505,groupC
12506,groupB
12507,groupA
12508,groupB
12509,groupC
12510,groupD
12511,groupB
12512,groupC
12513,groupE
12514,groupB
12515,groupB
12516,groupE
12517,groupD
12518,groupE
12519,groupC
12520,groupC
12521,groupD
12522,groupC
12523,groupA
12524,groupD
12525,groupD
12526,groupC
12527,groupD
12528,groupE
12529,groupD
12530,groupC
12531,groupE
12532,groupA
12533,groupD
12534,groupE
12535,groupE
12536,groupC
12537,groupB
12538,groupB
12539,groupC
12540,groupA
12541,groupC
12542,groupE
12543,groupE
12544,groupA
12545,groupE
12546,groupE
12547,groupD
12548,groupD
12549,groupB
12550,groupC
12551,groupE
12552,groupB
12553,groupC
12554,groupB
12555,groupB
12556,groupC
12557,groupD
12558,groupC
12559,groupA
12560,groupB
12561,groupB
12562,groupE
12563,groupB
12564,groupD
12565,groupA
12566,groupC
12567,groupC
12568,groupB
12569,groupB
12570,groupE
12571,groupC
12572,groupB
12573,groupB
12574,groupA
12575,groupE
12576,groupE
12577,groupA
12578,groupD
12579,groupD
12580,groupE
12581,groupE
12582,groupC
12583,groupE
12584,groupB
12585,groupC
12586,groupC
12587,groupB
12588,groupA
12589,groupB
12590,groupC
12591,groupB
12592,groupD
12593,groupB
12594,groupC
12595,groupD
12596,groupD
12597,groupC
12598,groupC
12599,groupD
12600,groupA
12601,groupE
12602,groupC
12603,groupC
12604,groupD
12605,groupC
12606,groupD
12607,groupA
12608,groupA
12609,groupA
12610,groupB
12611,groupE
12612,groupB
12613,groupA
12614,groupE
12615,groupC
12616,groupE
12617,groupC
